Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
194	:	1661891032.317	     0.148	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr2
195	:	1661891032.449	     0.017	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr3
196	:	1661891032.464	     0.071	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr4
197	:	1661891032.534	     0.074	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr5
198	:	1661891032.592	     0.016	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr6
199	:	1661891032.607	     0.043	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr7
200	:	1661891032.651	     0.027	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr8
201	:	1661891032.679	     0.050	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr9
202	:	1661891032.728	     0.039	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr10
203	:	1661891032.751	     0.018	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr11
204	:	1661891032.767	     0.085	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr12
205	:	1661891032.852	     0.059	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr13
206	:	1661891032.896	     0.018	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr14
207	:	1661891032.912	     0.029	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr15
208	:	1661891032.942	     0.048	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr16
209	:	1661891032.990	     0.059	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr17
210	:	1661891033.048	     0.079	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr18
211	:	1661891033.128	     0.020	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr19
212	:	1661891033.148	     0.038	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr20
213	:	1661891033.186	     0.043	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr21
214	:	1661891033.229	     0.051	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chr22
215	:	1661891033.281	     0.028	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chrX
216	:	1661891033.309	     0.063	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/110.bed ../dataDerived/methylBedByChrom/ chrY
217	:	1661891033.373	     0.055	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr1
218	:	1661891033.427	     0.043	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr2
219	:	1661891033.470	     0.043	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr3
220	:	1661891033.496	     0.046	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr4
221	:	1661891033.513	     0.079	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr5
222	:	1661891033.542	     0.052	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr6
223	:	1661891033.592	     0.058	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr7
224	:	1661891033.649	     0.028	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr8
225	:	1661891033.676	     0.048	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr9
226	:	1661891033.709	     0.017	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr10
227	:	1661891033.724	     0.072	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr11
228	:	1661891033.795	     0.063	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr12
229	:	1661891033.844	     0.016	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr13
230	:	1661891033.859	     0.039	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr14
231	:	1661891033.899	     0.061	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr15
232	:	1661891033.944	     0.017	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr16
233	:	1661891033.960	     0.102	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr17
234	:	1661891034.063	     0.026	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr18
235	:	1661891034.089	     0.069	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr19
236	:	1661891034.158	     0.052	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr20
237	:	1661891034.209	     0.039	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr21
238	:	1661891034.235	     0.016	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chr22
239	:	1661891034.249	     0.036	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chrX
240	:	1661891034.285	     0.033	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/111.bed ../dataDerived/methylBedByChrom/ chrY
241	:	1661891034.319	     0.025	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr1
242	:	1661891034.344	     0.017	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr2
243	:	1661891034.362	     0.039	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr3
244	:	1661891034.401	     0.027	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr4
245	:	1661891034.428	     0.029	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr5
246	:	1661891034.457	     0.037	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr6
247	:	1661891034.476	     0.044	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr7
248	:	1661891034.495	     0.028	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr8
249	:	1661891034.520	     0.088	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr9
250	:	1661891034.592	     0.017	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr10
251	:	1661891034.608	     0.086	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr11
252	:	1661891034.694	     0.063	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr12
253	:	1661891034.742	     0.017	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr13
254	:	1661891034.757	     0.023	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr14
255	:	1661891034.780	     0.042	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr15
256	:	1661891034.806	     0.048	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr16
257	:	1661891034.822	     0.033	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr17
258	:	1661891034.853	     0.050	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr18
259	:	1661891034.902	     0.042	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr19
260	:	1661891034.928	     0.052	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr20
261	:	1661891034.944	     0.038	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr21
262	:	1661891034.980	     0.068	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chr22
263	:	1661891035.048	     0.064	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chrX
264	:	1661891035.113	     0.044	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/112.bed ../dataDerived/methylBedByChrom/ chrY
265	:	1661891035.156	     0.038	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr1
266	:	1661891035.177	     0.017	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr2
267	:	1661891035.193	     0.051	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr3
268	:	1661891035.245	     0.043	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr4
269	:	1661891035.287	     0.031	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr5
270	:	1661891035.317	     0.052	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr6
271	:	1661891035.354	     0.017	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr7
272	:	1661891035.370	     0.023	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr8
273	:	1661891035.392	     0.041	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr9
274	:	1661891035.415	     0.021	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr10
275	:	1661891035.432	     0.042	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr11
276	:	1661891035.474	     0.032	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr12
277	:	1661891035.506	     0.029	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr13
278	:	1661891035.536	     0.032	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr14
279	:	1661891035.568	     0.029	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr15
280	:	1661891035.598	     0.027	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr16
281	:	1661891035.626	     0.028	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr17
282	:	1661891035.654	     0.023	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr18
283	:	1661891035.677	     0.079	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr19
284	:	1661891035.757	     0.095	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr20
285	:	1661891035.836	     0.019	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr21
286	:	1661891035.852	     0.036	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chr22
287	:	1661891035.888	     0.035	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chrX
288	:	1661891035.922	     0.039	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/113.bed ../dataDerived/methylBedByChrom/ chrY
289	:	1661891035.949	     0.014	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr1
290	:	1661891035.961	     0.101	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr2
291	:	1661891036.049	     0.014	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr3
292	:	1661891036.063	     0.033	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr4
293	:	1661891036.096	     0.048	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr5
294	:	1661891036.129	     0.018	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr6
295	:	1661891036.143	     0.028	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr7
296	:	1661891036.171	     0.040	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr8
297	:	1661891036.211	     0.018	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr9
298	:	1661891036.228	     0.029	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr10
299	:	1661891036.257	     0.039	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr11
300	:	1661891036.296	     0.056	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr12
301	:	1661891036.353	     0.062	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr13
302	:	1661891036.415	     0.065	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr14
303	:	1661891036.479	     0.047	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr15
304	:	1661891036.526	     0.043	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr16
305	:	1661891036.556	     0.016	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr17
306	:	1661891036.570	     0.055	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr18
307	:	1661891036.625	     0.095	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr19
308	:	1661891036.721	     0.087	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr20
309	:	1661891036.808	     0.067	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr21
310	:	1661891036.876	     0.042	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chr22
311	:	1661891036.919	     0.040	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chrX
312	:	1661891036.959	     0.123	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/114.bed ../dataDerived/methylBedByChrom/ chrY
313	:	1661891037.082	     0.069	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr1
314	:	1661891037.136	     0.017	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr2
315	:	1661891037.151	     0.049	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr3
316	:	1661891037.200	     0.030	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr4
317	:	1661891037.231	     0.035	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr5
318	:	1661891037.266	     0.039	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr6
319	:	1661891037.305	     0.034	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr7
320	:	1661891037.340	     0.035	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr8
321	:	1661891037.374	     0.042	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr9
322	:	1661891037.402	     0.016	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr10
323	:	1661891037.417	     0.135	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr11
324	:	1661891037.553	     0.055	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr12
325	:	1661891037.607	     0.033	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr13
326	:	1661891037.640	     0.031	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr14
327	:	1661891037.671	     0.029	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr15
328	:	1661891037.699	     0.062	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr16
329	:	1661891037.747	     0.015	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr17
330	:	1661891037.761	     0.072	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr18
331	:	1661891037.832	     0.036	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr19
332	:	1661891037.868	     0.157	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr20
333	:	1661891038.012	     0.014	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr21
334	:	1661891038.025	     0.061	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chr22
335	:	1661891038.086	     0.049	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/115.bed ../dataDerived/methylBedByChrom/ chrX
